"URI","Title","RecordId","Coin Type URI","From Date","To Date","Authority","Stated Authority","Issuer","State","Dynasty","Deity","Portrait","Denomination","Department","Object Type","Artist","Engraver","Maker","Signature","Manufacture","Material","Shape","Place of Production","Place of Issue","Place of Cataloging Relevance","Region","Coin Type","Hoard","Findspot","Excavation","Reference","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Hijra","Axis","Diameter (in mm)","Weight (in g)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1906.236.169","Silver Antoninianus of Probus, Siscia, 276–282. 1906.236.169","1906.236.169","http://numismatics.org/ocre/id/ric.5.pro.713","276","282","Probus","","","Roman Empire","","Pax","Probus","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Siscia","","","Pannonia","RIC V Probus 713","","","","RIC V Probus 713","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Thirdcentury/0661a87e-c8e0-3e4b-9410-22424edaa49b","","","","","","","IMP PROBVS P F AVG","Bust of Probus, helmeted, radiate, cuirassed, left, holding spear in right hand and shield in left hand","PAX AVGV[S]TI","Pax standing left, holding olive-branch and sceptre","","","12","20.3","2.98","https://numismatics.org/collectionimages/19001949/1906/1906.236.169.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.169.rev.width175.jpg","2024-05-15T11:47:07Z"
"http://numismatics.org/collection/1906.236.172","Silver Antoninianus of Probus, Siscia, 276–282. 1906.236.172","1906.236.172","http://numismatics.org/ocre/id/ric.5.pro.810","276","282","Probus","","","Roman Empire","","Mars","Probus","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Siscia","","","Pannonia","RIC V Probus 810","","","","RIC V Probus 810","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Thirdcentury/0661a87e-c8e0-3e4b-9410-22424edaa49b","","","","","","","IMP C M AVR PROBVS P F AVG","Bust of Probus, radiate, left, wearing imperial mantle, holding sceptre surmounted by eagle","VIRTVS PROBI AVG","Mars walking right, holding spear in right hand and trophy in left hand","","","12","22.3","3.48","https://numismatics.org/collectionimages/19001949/1906/1906.236.172.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.172.rev.width175.jpg","2024-05-15T11:47:10Z"
"http://numismatics.org/collection/1906.236.173","Silver Antoninianus of Probus, Siscia, 276–282. 1906.236.173","1906.236.173","http://numismatics.org/ocre/id/ric.5.pro.811","276","282","Probus","","","Roman Empire","","Victory||Mars","Probus","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Siscia","","","Pannonia","RIC V Probus 811","","","","RIC V Probus 811","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Thirdcentury/0661a87e-c8e0-3e4b-9410-22424edaa49b","","","","","","","IMP C M AVR PROBVS AVG","Bust of Probus, radiate, cuirassed, right","VIRTVS PROBI AVG","Mars walking right, holding spear and trophy","","","12","21.75","3.64","https://numismatics.org/collectionimages/19001949/1906/1906.236.173.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.173.rev.width175.jpg","2024-05-15T11:47:11Z"
"http://numismatics.org/collection/1906.236.174","Silver Antoninianus of Probus, Siscia, 276–282. 1906.236.174","1906.236.174","http://numismatics.org/ocre/id/ric.5.pro.816","276","282","Probus","","","Roman Empire","","Mars","Probus","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Siscia","","","Pannonia","RIC V Probus 816","","","","RIC V Probus 816","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Thirdcentury/0661a87e-c8e0-3e4b-9410-22424edaa49b","","","","","","","IMP C M AVR PROBVS P AVG","Bust of Probus, helmeted, radiate, cuirassed, left, holding spear in right hand and shield in left hand","VIRTVS PROBI AVG","Mars walking right, holding spear and trophy","","","5","21.0","3.82","https://numismatics.org/collectionimages/19001949/1906/1906.236.174.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.174.rev.width175.jpg","2024-05-15T11:47:12Z"
"http://numismatics.org/collection/1906.236.176","Silver Antoninianus of Carinus, Rome, 283–285. 1906.236.176","1906.236.176","http://numismatics.org/ocre/id/ric.5.car.258","283","285","Carinus||Numerian","","","Roman Empire","","Jupiter","Carinus","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC V Carus 258","","","","RIC V Carus 258","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Thirdcentury/0661a87e-c8e0-3e4b-9410-22424edaa49b","","","","","","","IMP CARINVS P F AVG","bust radiate cuirassed right","IOVI - VIC-TORI","Jupiter standing left, holding Victory and sceptre; eagle at foot","","","12","21.5","3.47","https://numismatics.org/collectionimages/19001949/1906/1906.236.176.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.176.rev.width175.jpg","2024-05-15T11:47:14Z"
"http://numismatics.org/collection/1906.236.180","Silver Antoninianus of Maximian, Rome, 285–286. 1906.236.180","1906.236.180","http://numismatics.org/ocre/id/ric.5.dio.162","285","286","Maximian","","","Roman Empire","","Jupiter","Diocletian","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC V Diocletian 162","","","","RIC V Diocletian 162","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP DIOCLETIANVS AVG","Bust radiate, draped, cuirassed, right","IOVI CON[SE]RVAT AVGG","Jupiter standing, left holding thunderbolt in right and sceptre in left","","","6","21.5","2.86","https://numismatics.org/collectionimages/19001949/1906/1906.236.180.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.180.rev.width175.jpg","2024-05-15T11:47:18Z"
"http://numismatics.org/collection/1906.236.181","Silver Antoninianus of Maximian, Rome, 285–286. 1906.236.181","1906.236.181","http://numismatics.org/ocre/id/ric.5.dio.162","285","286","Maximian","","","Roman Empire","","Jupiter","Diocletian","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC V Diocletian 162","","","","RIC V Diocletian 162","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP DIOCLETIANVS AVG","Bust radiate, draped, cuirassed, right","IOVI CONSERVAT AVGG","Jupiter standing, left holding thunderbolt in right and sceptre in left","","","6","23.0","3.66","https://numismatics.org/collectionimages/19001949/1906/1906.236.181.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.181.rev.width175.jpg","2024-05-15T11:47:18Z"
"http://numismatics.org/collection/1906.236.182","Silver Antoninianus of Maximian, Rome, 292. 1906.236.182","1906.236.182","http://numismatics.org/ocre/id/ric.5.dio.166","292","292","Maximian","","","Roman Empire","","Jupiter","Diocletian","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC V Diocletian 166","","","","RIC V Diocletian 166","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","[IM]P DIOCLE-TIANVS AVG","Bust radiate, draped, cuirassed, right","IOVI CONSERVAT AVGG","Jupiter standing front, head right, holding thunderbolt and sceptre; eagle at foot holding wreath","","","6","20.0","2.46","https://numismatics.org/collectionimages/19001949/1906/1906.236.182.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.182.rev.width175.jpg","2024-05-15T11:47:19Z"
"http://numismatics.org/collection/1906.236.183","Silver Antoninianus of Diocletian, Ticinum, 288. 1906.236.183","1906.236.183","http://numismatics.org/ocre/id/ric.5.dio.225","288","288","Diocletian||Maximian","","","Roman Empire","","Jupiter","Diocletian","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Ticinum","","","Italy","RIC V Diocletian 225","","","","RIC V Diocletian 225","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C VAL DIOCLETIANVS AVG","Bust radiate, cuirassed, right","IOVI CONSERVAT","Jupiter standing left holding thunderbolt in right and sceptre in left; at feet, small figure of emperor","","","12","23.5","3.16","https://numismatics.org/collectionimages/19001949/1906/1906.236.183.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.183.rev.width175.jpg","2024-05-15T11:47:20Z"
"http://numismatics.org/collection/1906.236.184","Silver Antoninianus of Diocletian, Siscia, 285–287. 1906.236.184","1906.236.184","http://numismatics.org/ocre/id/ric.5.dio.255","285","287","Diocletian||Maximian","","","Roman Empire","","Jupiter","Diocletian","Antoninianus","Roman","Coin","","","","","Struck","Silver","","Siscia","","","Pannonia","RIC V Diocletian 255","","","","RIC V Diocletian 255","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C DIOCLETIANVS AVG","Bust radiate, in consular robes left, holding sceptre surmounted by eagle/","CLEMENTIA TEMP","Emperor standing left, holding sceptre and receiving Victory on globe from Jupiter standing, right, holding sceptre","","","12","22.0","3.91","https://numismatics.org/collectionimages/19001949/1906/1906.236.184.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1906/1906.236.184.rev.width175.jpg","2024-05-15T11:47:21Z"
"http://numismatics.org/collection/1925.176.103","Bronze AE2 of Maximinus Daia, Cyzicus, 311. 1925.176.103","1925.176.103","http://numismatics.org/ocre/id/ric.6.cyz.80","311","311","Maximinus Daia","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Cyzicus","","","Mysia","RIC VI Cyzicus 80","","","","RIC VI Cyzicus 80","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","GAL VAL MAXIMINVS P F AVG","Head laureate right","IOVI CONSER-VATORI AVGG","Jupiter standing left holding globe and leaning on sceptre; at feet to left, eagle holding wreath","","","2","24.5","5.67","https://numismatics.org/collectionimages/19001949/1925/1925.176.103.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.103.rev.width175.jpg","2024-05-11T11:09:10Z"
"http://numismatics.org/collection/1925.176.109","Bronze AE2 of Licinius, Siscia, 313–315. 1925.176.109","1925.176.109","http://numismatics.org/ocre/id/ric.7.sis.8","313","315","Licinius","","","Roman Empire","","Jupiter","Licinius","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VII Siscia 8","","","","RIC VII Siscia 8","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP LIC LICINIVS P F AVG","Head laureate, right","IOVI CON-SERVATORI","Jupiter standing left, chlamys over left shoulder, leaning on sceptre; Victory on globe in r; eagle with wreath to left","","","6","21.5","3.34","https://numismatics.org/collectionimages/19001949/1925/1925.176.109.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.109.rev.width175.jpg","2024-05-11T11:09:16Z"
"http://numismatics.org/collection/1925.176.110","Bronze AE2 of Constantine I, Cyzicus, 316–317. 1925.176.110","1925.176.110","http://numismatics.org/ocre/id/ric.7.cyz.6","316","317","Constantine I||Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Licinius","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Cyzicus","","","Mysia","RIC VII Cyzicus 6","","","","RIC VII Cyzicus 6","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP C VAL LICIN LICINVS P F AVG","Head laureate right","IOVI CONS-ERVATORI","Jupiter standing left holding Victory on globe in right and sceptre in left; to left, eagle on ground","","","6","23.5","4.92","https://numismatics.org/collectionimages/19001949/1925/1925.176.110.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.110.rev.width175.jpg","2024-05-11T11:09:18Z"
"http://numismatics.org/collection/1925.176.111","Bronze AE2 of Licinius, Alexandria, 316–317. 1925.176.111","1925.176.111","http://numismatics.org/ocre/id/ric.7.alex.18","316","317","Licinius","","","Roman Empire","","Jupiter","Licinius","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC VII Alexandria 18","","","","RIC VII Alexandria 18","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP C VAL LICIN LICINIVS P F AVG","Head laureate, right","IOVI CONSER-VATORI AVGG","Jupiter standing left, leaning on sceptre, holding Victory on globe in right hand;eagle","","","12","20.5","4.09","https://numismatics.org/collectionimages/19001949/1925/1925.176.111.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.111.rev.width175.jpg","2024-05-11T11:09:19Z"
"http://numismatics.org/collection/1925.176.39","Bronze Nummus of Constantine I, Ticinum, 307–308. 1925.176.39","1925.176.39","http://numismatics.org/ocre/id/ric.6.tic.96","307","308","Constantine I||Maxentius","","","Roman Empire","Constantinian Dynasty","","Constantius Chlorus","Nummus||AE2","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 96","","","","RIC VI Ticinum 96","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","DIVO CONSTANTIO AVG","Head veilied right","MEM DIVI - CONSTANTI","Eagle standing right on domed shrine with arched double doors closed","","","6","24.0","5.5","https://numismatics.org/collectionimages/19001949/1925/1925.176.39.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.39.rev.width175.jpg","2024-05-11T11:11:01Z"
"http://numismatics.org/collection/1925.176.44","Bronze AE2 of Maxentius, Rome, 310–311. 1925.176.44","1925.176.44","http://numismatics.org/ocre/id/ric.6.rom.248","310","311","Maxentius","","","Roman Empire","","","Galerius","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 248","","","","RIC VI Rome 248","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP MAXENTIVS DIVO MAXIMIANO SOCERO","Veiled bust of Maximian right","AETERNAE - MEMORIAE","Eagle with spread wings standing right on domed tetrastyle shrine with doors ajar","","","6","25.0","6.09","https://numismatics.org/collectionimages/19001949/1925/1925.176.44.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.44.rev.width175.jpg","2024-05-11T11:11:07Z"
"http://numismatics.org/collection/1925.176.47","Bronze AE2 of Constantine I, Rome, 312–313. 1925.176.47","1925.176.47","http://numismatics.org/ocre/id/ric.6.rom.348a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 348a","","","","RIC VI Rome 348a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate draped right seen from behind","S P Q R OPTIMO PRINCIPI","Legionary eagle standing left or right, between two vexilla","","","12","21.0","4.12","https://numismatics.org/collectionimages/19001949/1925/1925.176.47.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.47.rev.width175.jpg","2024-05-11T11:11:10Z"
"http://numismatics.org/collection/1925.176.48","Bronze AE2 of Constantine I, Rome, 312–313. 1925.176.48","1925.176.48","http://numismatics.org/ocre/id/ric.6.rom.348a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 348a","","","","RIC VI Rome 348a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate draped right seen from behind","S P Q R OPTIMO PRINCIPI","Legionary eagle standing left or right, between two vexilla","","","6","20.5","3.13","https://numismatics.org/collectionimages/19001949/1925/1925.176.48.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.48.rev.width175.jpg","2024-05-11T11:11:11Z"
"http://numismatics.org/collection/1925.176.49","Bronze AE2 of Constantine I, Rome, 312–313. 1925.176.49","1925.176.49","http://numismatics.org/ocre/id/ric.6.rom.349a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 349a","","","","RIC VI Rome 349a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate cuirassed right","S P Q R OPTIMO PRINCIPI","Legionary eagle facing left between two vexilla","","","5","21.0","5.13","https://numismatics.org/collectionimages/19001949/1925/1925.176.49.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1925/1925.176.49.rev.width175.jpg","2024-05-11T11:11:13Z"
